__label__noRel	holocaust denial is offensive to jewish people.	We should subsidize embryonic stem cell research
__label__noRel	private military companies are in it for the financial gain and does not adhere to the morals of civilian casualties.	We should legalize prostitution
__label__noRel	executive compensation overlooks those that helped to increase the work vitality of an executive and do not receive compensation even if they have done all the work.	We should subsidize vocational education
__label__noRel	legalizing organ trade would alleviate the shortage of organ donations that the medical system constantly faces.	We should introduce compulsory voting
__label__noRel	everyone should have a choice about what they want to do with their bodies, and if selling an organ is one of them, they should be free to decide.	We should ban missionary work
__label__noRel	fast food can lead to obesity if eaten too often. banning it would mean people have less access and obesity levels would fall.	We should prohibit school prayer
__label__noRel	an austerity regime helps to balance the nation's budget and reduce national debt.	Homeopathy brings more harm than good
__label__noRel	judicial activism allows for common sense to be applied where necessary	We should ban missionary work
__label__noRel	we should ban naturopathy because people will die if they don't go to the doctor. it is not fair that people are being misled about cures for ailments.	We should fight urbanization
__label__noRel	Intelligence tests harm people by enforcing the concept of a uniform, almost two-dimensional intelligence, even though intelligence is a much broader concept.	We should fight urbanization
__label__noRel	this would be a great way to allow blind people to be independent	We should ban factory farming
__label__noRel	space exploration isn't necessary so the money could go to much more useful things such as education for children and providing health care for people.	We should ban factory farming
__label__noRel	a multi-party system would help create more options for voters.	We should legalize polygamy
__label__noRel	compulsory voting will represent all of the people not only those who already vote	The use of public defenders should be mandatory
__label__noRel	minors do not have the legal right to make that type if decision.	We should prohibit women in combat
__label__noRel	surrogacy should be banned because more often than not, the woman carrying the baby becomes attached and when they give the child up, causes emotional stress on that woman.	We should abolish the right to keep and bear arms
__label__noRel	affirmative action is still needed to correct institutional discrimination.	We should legalize sex selection
__label__noRel	a vow of celibacy is necessary to the clergy so they can focus every bit of their lives to the church and to god without human distractions.	We should prohibit women in combat
__label__noRel	social media is dangerous and out of control.	We should end racial profiling
__label__noRel	economic sanctions end up hurting ordinary people more than the targeted governments	Surrogacy should be banned
__label__noRel	Abolishing death penalty means abandoning the poor -who suffer the most from high crime rates - only so that the elites could feel good about themselves.	We should ban missionary work
__label__noRel	legalizing organ trade would add a level of scrutiny and regulation that would make it much safer for all involved.	We should end racial profiling
__label__noRel	we should ban telemarketing there are a lot of telemarketers that are running scams just to steal peoples money	We should end the use of economic sanctions
__label__noRel	executives who run huge profitable companies that employ many people should be highly compensated for doing so	We should adopt libertarianism
__label__noRel	The more rights we have as individuals, the happier we are.	We should ban missionary work
__label__noRel	stay at home moms aren't subsidised so why should dad's be?	We should end affirmative action
__label__noRel	if people do not learn from their mistakes and corrections then they are unfit to live among society.	We should legalize prostitution
__label__noRel	When newspapers worry more about the bottom line than the headlines, the quality of the papers goes down resulting in poor pop journalism that panders to the public and the advertisers.	We should legalize cannabis
__label__noRel	fields of war are not places for women	Assisted suicide should be a criminal offence
__label__noRel	we should abolish the right to keep and bear arms as this right has gotten out of hand with too many mass shootings.	We should ban human cloning
__label__noRel	telemarketing is still a useful sales tactic	We should prohibit women in combat
__label__noRel	we live in a free and open society if people choose to be celibate then we should respect their choice.	We should close Guantanamo Bay detention camp
__label__noRel	homeschooling programs use curricula similar to schools so that the kids will be just as prepared as students in regular schools. also, some kids are better at learning one-on-one rather than in a classroom.	Foster care brings more harm than good
__label__noRel	even if an algorithm can react quicker than a person, it can't predict markets accurately	We should ban telemarketing
__label__noRel	safe spaces provide safety for those who are in fear for their safety.	We should adopt a multi-party system
__label__noRel	safe spaces may be the intention but people do not necessarily adhere to such titles and their would be no differentiation of a safe space vs. negative.	We should ban naturopathy
__label__noRel	embryonic research has proven effective in finding cures for many diseases such as cancer.	We should cancel pride parades
__label__noRel	marriage is sacred and confirms a couples commitment to one another.	We should cancel pride parades
__label__noRel	we shouldn't end mandatory retirement it helps the younger generations more likely to find jobs	We should ban algorithmic trading
__label__noRel	lower taxes and more freedom from big government would be the result if we adopted libertarianism.	We should legalize organ trade
__label__noRel	Three strikes laws are unnecessary because states already have ways of punishing recidivism more harshly.	We should ban cosmetic surgery for minors
__label__noRel	prayer in schools should be allowed as prayer has always been a part of our developing country. this has only come as an issue as non christian religions have become more prevalent in society.	Surrogacy should be banned
__label__noRel	we should prohibit women in combat because they aren't physically capable, females are proven to be weaker than males.	We should ban targeted killing
__label__noRel	a multi-party system makes it much more difficult to collaborate on ideas.	We should adopt libertarianism
__label__noRel	The development of autonomous cars should be halted until we have dealt with the moral question of who would be liable in the case of an accident, hacking or malfunction.	Homeopathy brings more harm than good
__label__noRel	a person's value should not be based on a number. just because you reach a certain age does not mean you do not want or need to work. mandatory retirement hurts elderly workers.	We should legalize cannabis
__label__noRel	homeschooling should not be banned because in some circumstances for example children living in remote locations it is the only way a child can receive an education	We should abolish intellectual property rights
__label__noRel	banning cosmetic surgery and obligatory because is harming our health and is not supportive from main western doctors. cosmetic surgery is all about money and nothing else.	We should abolish safe spaces
__label__noRel	autonomous cars could help people make better use of their time	We should legalize organ trade
__label__noRel	factory farming is efficient and lowers food production costs.	We should adopt a zero-tolerance policy in schools
__label__noRel	if people can get food and other products from whaling that helps sustain them, then it shouldn't be banned.	We should prohibit flag burning
__label__noRel	we should ban human cloning as humans should not play god and it raises a moral issue.	We should limit judicial activism
__label__noRel	factory farming is the only way to meet the high demand for meat.	We should ban private military companies
__label__noRel	gender-neutral language is simply a natural progression in a society based on sexual equality - there is no reason for textual dominance, and such neutrality serves to gradually temper preconceptions.	We should subsidize vocational education
__label__noRel	space exploration is a waste of taxpayers money and should be funded by private enterprises.	We should legalize organ trade
__label__noRel	zoo's are horrid places that keep animals in tiny cages and then charges the public high prices to see them.	The use of public defenders should be mandatory
__label__noRel	the country only has a certain amount of money, and it would be used better to help people here on earth than to explore space.	We should cancel pride parades
__label__noRel	sex selection will have troublesome effects on gender disparity.	We should end racial profiling
__label__noRel	the vow of celibacy should be abandoned as monogamy is a personal choice and has nothing to do with the legal rights of married couples, it is a personal matter between them.	We should ban cosmetic surgery
__label__noRel	the right to keep and bear arms is antiquated.	Blockade of the Gaza Strip should be ended
__label__noRel	Organ sales can raise many people out of poverty, providing them with more opportunities.	We should fight urbanization
__label__noRel	celibacy is an outdated proactive the vow should be abandoned	We should subsidize student loans
__label__noRel	gender neutral language is a way to go for a peaceful community	The vow of celibacy should be abandoned
__label__noRel	fast food is unhealthy for us with its ingredients and the way its made	Homeopathy brings more harm than good
__label__noRel	we should not oppose this because groups are what make society and should be recognised all together.	Blockade of the Gaza Strip should be ended
__label__noRel	we should adopt libertarianism because it cause less outside interference in your personal life	We should abandon television
__label__noRel	Prostitution promotes the repression of women by men. Legalizing prostitution condones such behavior.	Payday loans should be banned
__label__noRel	the olympic games are a way for nations to compete in a friendly way and to encourage people of all ages to take up sport.	We should ban cosmetic surgery for minors
__label__noRel	having intellectual property rights is a deterrent for those that would steal another persons ideas and creations so we must not abolish that.	We should limit judicial activism
__label__noRel	all natural, non-invasive and promoting self-healing. natural plus green is always winning combination.	Surrogacy should be banned
__label__noRel	there are no proven scientific studies that can back up the positive effects of homeopathic remedies	We should ban whaling
__label__noRel	most are into doing foster care for the paycheck, which leaves the children neglected.	We should ban whaling
__label__noRel	factory farming is necessary and cannot be abandoned, because it's the way we will always produce things in agricolture	We should legalize cannabis
__label__noRel	a zoo is a safe place for animals who lost their homes and are not able to care for themselves	We should adopt libertarianism
__label__noRel	a multi party system would bring many new & fresh ideas into the forefront	We should end the use of economic sanctions
__label__noRel	we should adopt gender-neutral language to make sure everyone is included the way they want to be identified	We should abandon marriage
__label__noRel	the three strike law is too strict for some offenders	We should abolish the Olympic Games
__label__noRel	There is ample evidence showing that capital punishment does not constitute effective deterrence.	We should limit executive compensation
__label__noRel	Fast food is leading to a major increase in obesity and other health issues in the U.S.	We should end the use of economic sanctions
__label__noRel	we should get rid of the three-strikes law since it hasn't shown to be effective in deterring crime.	We should subsidize Wikipedia
__label__noRel	Sport does nothing for the survival of the human race and yet masses of resources are still ploughed into it for events like the Olympic Games while issues like poverty are swept under the carpet.	We should abandon television
__label__noRel	Anyone who wants to sell an organ would be made fully aware of the risks involved, in which case they should be allowed to make that choice.	We should ban cosmetic surgery for minors
__label__noRel	prostitution leads to human trafficing.	We should subsidize journalism
__label__noRel	acting takes children away from their education and normal childhood pursuits	We should end the use of economic sanctions
__label__noRel	zoos should be abolished so that animals can thrive in a setting that allows them to roam free	We should limit judicial activism
__label__noRel	the olympic games promotes racism and social exclusion in favor of a good 'public image' for the host	Holocaust denial should be a criminal offence
__label__noRel	uniforms remove some types of peer pressure surrounding students' appearance.	We should adopt a multi-party system
__label__noRel	economic sanctions provide a non-military sanction to use against countries.	We should prohibit flag burning
__label__noRel	We should not end mandatory retirement because it opens up positions to women, people of color, and immigrants who were not able to take those jobs due to past discrimination.	We should subsidize journalism
__label__noRel	homeschooling should not be banned since this allows learning to be specifically tailored to the individual child and produces the optimal learning environment.	Holocaust denial should be a criminal offence
__label__noRel	We should adopt libertarianism because individuals know their own best interests better than any third party.	We should abolish capital punishment
__label__noRel	i agree with you, many people do not want to retire, they want to continue trading, and they are forced to retire	We should adopt atheism
__label__noRel	Raising animals take a lot of land and resources while demand for meat on the market is still steady and important. This is the best way to raise animals by reducing space used and better taking care of animals	We should prohibit women in combat
__label__noRel	fast food is good for busy people allowing the to pick up something to eat on the go.	We should end the use of economic sanctions
__label__noRel	people should have a right of ownership to their creations, ideas, and concepts that they created themselves.	We should ban targeted killing
__label__noRel	judicial activism is biased and should be trashed.	We should abolish the Olympic Games
__label__noRel	Relationships can take many forms and it is absurd that the government should decide for us how many people we can love at one time.	We should stop the development of autonomous cars
__label__noRel	we should not oppose collectivism because everyone should work together.	We should adopt atheism
__label__noRel	Fast food is detrimental to our health and spiritual wellbeing, especially to our children and it should be banned for the greater good of mankind.	We should prohibit flag burning
__label__noRel	unless everyone is using algorithmic trading, the system would ensure only those that had access to it would have the best chance of making money.	We should adopt gender-neutral language
__label__noRel	the father, usually being the higher earner, needs to be subsidised to ensure there is enough income to support the family when there is only the mother's income which may well be considerably lower.	We should ban cosmetic surgery
__label__noRel	cosmetic surgery for minors will only cause kids to get surgery to meet an impossible standard of looks and beauty.	We should ban targeted killing
__label__noRel	prayer is a personal choice. enforcing school prayer may expose students to ideas they are not comfortable with.	Blockade of the Gaza Strip should be ended
__label__noRel	algorithimic trading, which to all intents and purposes is nothing more than ai-enabled gambling, makes a volatile, destructive and unethical trade even more so.	We should ban the use of child actors
__label__noRel	subsidization may allow those providing the finances to have influence on entries that are in their interest	The use of public defenders should be mandatory
__label__noRel	if a country destroys theirs, they leave themselves at risk from attack	Intelligence tests bring more harm than good
__label__noRel	People should be free to decide what is the best medical treatment for them without the government taking options off the table.	We should subsidize Wikipedia
__label__noRel	minors are not old enough to know the consequences and health risks of such surgeries.	We should abandon marriage
__label__noRel	yes, you need to make workers aware of what they can really spend, no borrowing	We should subsidize student loans
__label__noRel	polygamy should be allowed as long as all parties consent	Blockade of the Gaza Strip should be ended
__label__noRel	it is inhumane and unnecessary it teaches that violence is a solution it can open the door to abuse	Blockade of the Gaza Strip should be ended
__label__noRel	bannabis should be legalized as it has been proven to have medical benefits that outweigh any negative effects. it will also remove it from the control of criminals and gangsters	We should end the use of economic sanctions
__label__noRel	gender-neutral language doesn't always help people clearly communicate what they mean	We should adopt atheism
__label__noRel	social media is time consuming and we can spend our time doing something more productive	We should ban targeted killing
__label__noRel	racial profiling is direct discrimination - stereotyping an individual and assuming guilt because of race. this is illegal and disgraceful	We should ban algorithmic trading
__label__noRel	libertarianism runs roughshod over every collective and communal human right and entitlement. privileged individuals prosper whilst the rest of society suffers. it should most definitely not be adopted	We should ban missionary work
__label__noRel	fast food is unhealthy and causes obesity	We should ban telemarketing
__label__noRel	i do not think people deserve to be induced to commit a crime they do not want to do	We should adopt libertarianism
__label__noRel	Capital punishment incentivizes criminals to work with and confess to police as a means of potentially reducing their sentence and avoiding death, even if ti means life without parole.	We should abolish intellectual property rights
__label__noRel	Stay at home dads do just as much work for taking care of the babies as stay at home moms and should be subsidized.	We should introduce compulsory voting
__label__noRel	pay is the primary motivational factor for executive level employees, thus executive compensation should not be capped as it would affect their performance.	Social media brings more harm than good
__label__noRel	with the $20,000 price tag on something that is not 100% accurate, sex selection is only made available to the wealthy.	We should ban human cloning
__label__noRel	elections are supposed to be won by the opinion of the people. if only a select few people vote, then the result only reflects their opinions, not that of the whole population.	Holocaust denial should be a criminal offence
__label__noRel	targeted killing uses expertise to eliminate those that are extreme threats, not only to our government, but to the global governing bodies.	We should ban naturopathy
__label__noRel	the church of scientology is no more than a cult and can sometimes endanger the health of children.	We should ban algorithmic trading
__label__noRel	society needs people who commit to marriage rather than just living together as an example to children that a lifetime commitment really does mean that.	We should subsidize stay-at-home dads
__label__noRel	we should subsidize stay at home dads and moms for that matter. both parents should be home for at least the first year during this critical time in childhood development and family bonding.	We should legalize prostitution
__label__noRel	the olympic games has become less about the sports and more about commercialism	We should abolish the three-strikes laws
__label__noRel	whaling is inhumane and also contributes to the dwindling number of whales in existence, who need protection rather than hunted.	We should ban naturopathy
__label__noRel	people have a right to protect themselves with weapons, especially nowadays	Homeschooling should be banned
__label__noRel	the media often lie to us and only present their biased take on the news. social media allows all possible sides to be heard, which is good for everyone.	We should ban cosmetic surgery
__label__noRel	the school uniform generates in the student respect and adherence to the rules. eliminating the use of school uniform goes against the establishment of routine and responsibility towards the institution	The vow of celibacy should be abandoned
__label__noRel	killing is against the law so it should be banned.	We should abolish intellectual property rights
__label__noRel	if we subsidize student loans we could create parasites that never get a degree just to maintain the state subsidy	We should ban factory farming
__label__noRel	some people can not be rehabilitated and will only continue their violent acts unless they are put to death.	We should abolish zoos
__label__noRel	whaling shuld be banned because it is a cruel and outdated practice & no longer serves a purpose	We should ban targeted killing
__label__noRel	it just discriminates against white people	We should abolish safe spaces
__label__noRel	mandatory retirement allows for new people to saturate the workforce and the older generation to relax. this is a good thing.	We should legalize cannabis
__label__noRel	minors are not mature enough to make such life altering decisions	We should subsidize embryonic stem cell research
__label__noRel	naturopathy is not based on science and has no evidence to back its claims.	We should oppose collectivism
__label__noRel	children is foster care rarely get the nurturing support they need since foster parents don't want to put in the time to get to know and love them, afraid they will leave too quickly.	We should adopt a multi-party system
__label__noRel	gender neutral language is a way to be more sensitive and politically correct in a modern society with a plurality of genders	We should introduce compulsory voting
__label__noRel	we should not ban private military companies as the national military is not able to perform smaller operations and should not be taken away from their national duties and responsibilities.	We should ban human cloning
__label__noRel	social media promotes bullying because it provides anonymity and releases the person bullying from blame.	We should adopt a multi-party system
__label__noRel	marriage still has cultural and social significance, the joining of two people can truly bring happiness	We should adopt gender-neutral language
__label__noRel	we cannot deny people the right to the legal protections of marriage if they choose to form romantic relationships with multiple partners as with same-sex partners	We should ban algorithmic trading
__label__noRel	freedom to choose what someone believes in is a right	We should subsidize journalism
__label__noRel	we should not end affirmative action because some people would be prejudice and only hire people because of how they look and not because of their work	We should adopt a zero-tolerance policy in schools
__label__noRel	holocaust denial spreads harmful misinformation that creates an unsafe environment for minorities, especially jewish people.	We should cancel pride parades
__label__noRel	there is no reason to force those who are fit for combat to leave the armed forces as long as they voluntarily want to be in them	We should ban algorithmic trading
__label__noRel	foster care is often detrimental to children as they are passed through many families and a stable home is often not provided.	We should abandon marriage
__label__noRel	we should ban missionary work because pushing personal views on unwanted audiences is wrong.	Blockade of the Gaza Strip should be ended
__label__noRel	we should ban targeted killing as it is an unfair advantage to those that do not have the same equipment.	We should prohibit school prayer
__label__noRel	development of autonomous car will make traffic and parking easier	Blockade of the Gaza Strip should be ended
__label__noRel	We should not adopt atheism as government should not be able to dictate people's religious freedom.	We should legalize organ trade
__label__noRel	people should be able to choose what they put into their bodies.	We should adopt gender-neutral language
__label__noRel	while the events of the holocaust are awful, questioning whether or not it actually happened shouldn't be punishable by prison time.	We should legalize organ trade
__label__noRel	the marriage would be a big distraction to priests and they should devote their life and time to god and preaching	We should abolish the Olympic Games
__label__noRel	more people would learn useful skills and be able to support themselves.	We should adopt atheism
__label__noRel	assisted suicide is murder by another name and should remain illegal	Homeschooling should be banned
__label__noRel	foster care provides a loving atmosphere as opposed to a group home.	We should abolish intellectual property rights
__label__noRel	many people who believe that homeopathic remedies have worked for them and feel better for using them surely are better using them than prescription medication that may have unwanted side effects.	We should subsidize vocational education
__label__noRel	The theory of "Mutual Assured Destruction" is viable today as much as it was in the cold war, and the result is relative peace	We should abandon television
__label__noRel	we should not end the use of economic sanctions because penalties should be applied once a self governing state is proved to be needed to be penaliozed	We should fight for the abolition of nuclear weapons
__label__noRel	factory farming is a cruel and unnatural practice. we should treat animals better, even if their 'just' going to be used for food.	We should end affirmative action
__label__noRel	private military companies are often run by former military men and women and provide a service that allows the military to concentrate on military operations.	We should oppose collectivism
__label__noRel	why should we cater to the absolute minority and flip our whole language for trivial matters?	We should ban telemarketing
__label__noRel	surrogacy should not be banned as it provides a wonderful alternative for people to become parents when they are not able to have children through the natural process.	We should end mandatory retirement
__label__noRel	the prisoners at guantanamo bay are dangerous and if let go will only try to hurt us again	We should ban factory farming
__label__noRel	we should stop woman going into combat because their bodies wasnt built for it so will not be as strong as men, even if they are trained.	We should ban targeted killing
__label__noRel	uniforms let students be on equal grounds and have them judge each other by character instead of wealth	We should ban the Church of Scientology
__label__noRel	compulsory voting would make the election practice fairer.	We should abandon television
__label__noRel	i don't think that is a good idea to ban telemarketing , there are people working in this kind of jobs and they are good at what they do , most of the time they advertise very well.	We should adopt a multi-party system
__label__noRel	cyber bullying continues to be an unresolved issue as well as vulnerability to lack of privacy.	We should ban cosmetic surgery
__label__noRel	executives are the primary reason a company is successful or not. their pay is usually justifiable.	Blockade of the Gaza Strip should be ended
__label__noRel	we should not subsidize wikipedia because the information contained in it is not validated. if published information is going to be subsidized then it should be from accredited sources.	We should limit judicial activism
__label__noRel	we shouldn't prohibit school prayer because is important for religious education	We should ban the Church of Scientology
__label__noRel	the school uniform creates routine and discipline in the students. the use of the school uniform teaches students respect and to follow and comply with the rules	We should ban factory farming
__label__noRel	zoos are cruel and contain wild animals in such tiny spaces when they need to run free so zoos should be abolished.	Homeopathy brings more harm than good
__label__noRel	zero tolerance will improve educational standards and behaviour leading to better learning outcomes.	We should abolish the Olympic Games
__label__noRel	payday loans only serve to get people into more money troubles.	Assisted suicide should be a criminal offence
__label__noRel	executive compensation should be limited because i don't think the executives should get a bunch extra just because of that position.	Holocaust denial should be a criminal offence
__label__noRel	homeschooling can lead to children not knowing the curriculum and therefore struggling in later life.	Surrogacy should be banned
__label__noRel	The development of autonomous cars should be halted until we have dealt with the moral question of who would be liable in the case of an accident, hacking or malfunction.	Homeschooling should be banned
__label__noRel	If nuclear weapons exist there will always be a risk of escalation to all out nuclear war which would literally destroy the world, so we must fight to abolish them.	We should legalize sex selection
__label__noRel	the average person has no reason to need a firearm, and most people aren't competent enough to be trusted with something so dangerous.	We should ban cosmetic surgery
__label__noRel	providing help in paying student loans will lift a financial burden off of students and allow them to become more indepedent.	We should subsidize stay-at-home dads
__label__noRel	it could help support journalism and help people create compelling and quality articles and better coverage and less false or misleading headlines.	We should end racial profiling
__label__noRel	space exploration is such a costly exercise that subsidising would put an enormous strain on any country's finances that can be ill afforded when there are so many more causes that need supporting on earth.	We should end racial profiling
__label__noRel	private military companies are in it for the financial gain and does not adhere to the morals of civilian casualties.	We should adopt a zero-tolerance policy in schools
__label__noRel	where someone is known to have committed a crime but there is insufficient proof to get a conviction, entrapment can provide that proof.	We should ban factory farming
__label__noRel	it enforces the stereotype that all people of a certain race are dangerous criminals	We should ban naturopathy
__label__noRel	marriage is an outdated ritual that ends in divorce.	We should ban algorithmic trading
__label__noRel	intellectual property rights ensure that people or companies can make profits from what they have spent much time and effort in creating.	We should subsidize embryonic stem cell research
__label__noRel	certain professions, such as police officer and air traffic controller, have mandatory retirement ages to ensure that the person who is responsible for the safety of others remains competent to do his job	We should close Guantanamo Bay detention camp
__label__noRel	marriage is an important religious ceremony and belief system, which provides a stability and family values.	We should ban targeted killing
__label__noRel	The Olympic games provides jobs and is a boost for the economy in the host country.	We should prohibit flag burning
__label__noRel	we should not subsidize space exploration because there are far more important things to spend public money on closer to home such as healthcare, education and transport infrastructure	We should abandon the use of school uniform
__label__noRel	the fact that almost half of those who have gone to foster homes have been returned eventually to their birthparents, it can be a painful experience for them	We should abolish the Olympic Games
__label__noRel	we should ban cosmetic surgery was dangeous inothe paid bad	We should abolish capital punishment
__label__noRel	child actors become adults far too quickly and should not be allowed to act until they are adults	We should abandon marriage
__label__noRel	The blockade creates discourse around the issue of Hamas and Israel.	We should introduce compulsory voting
__label__noRel	we shouldn't legalize cannabis as it could introduce more drugs to the user	We should legalize prostitution
__label__noRel	Without journalism people have no way of having the information that empower them to make informed voting decisions, making journalism central to democracy and therefore in need of subsidization.	We should end racial profiling
__label__noRel	orphanages cannot give kids the personal care that foster parents can.	We should close Guantanamo Bay detention camp
__label__noRel	Legalizing prostitution would make the profession less dangerous and less hazardous to one's health.	Entrapment should be legalized
__label__noRel	the detainees are national and international security risks, guantanamo is a necessary institution to safeguard us all	We should ban fast food
__label__noRel	collectivism is necessary for people to help one another and endure.	We should ban private military companies
__label__noRel	you cannot push another country just because you don't approve of their behaviors	Payday loans should be banned
__label__noRel	by allowing citizens to own guns, the chances of these weapons being stolen by criminals is increased, allowing guns to fall into the wrong hands would be disastrous	We should ban missionary work
__label__noRel	human cloning should not be banned as it the next step in medicine and will allow for transplantation to be simpler and easier to perform	We should abandon marriage
__label__noRel	safe spaces should be abolished as this it just makes our society weak.	We should adopt a multi-party system
__label__noRel	most people believe that sex selection is immoral and unethical and leads to serious societal issues.	We should ban algorithmic trading
__label__noRel	The technology developed for space exploration has also had uses in regular life -- subsidizing space exploration would also have positive trickle down effects.	We should ban algorithmic trading
__label__noRel	IQ tests allows students to understand and focus on their intellectual strengths.	Entrapment should be legalized
__label__noRel	we should fight for the abolition of nuclear weapons or else the entire world will destroy itself.	We should cancel pride parades
__label__noRel	missionary work can be dangerous to workers.	We should subsidize student loans
__label__noRel	graduates earn more over a lifetime than their peers, this gives them plenty of opportunity to repay their debts.	Assisted suicide should be a criminal offence
__label__noRel	many of the technological advances brought about by space exploration have eventual benefits for society in general.	We should abolish the Olympic Games
__label__noRel	Missionary work forces the opinions of others onto individuals that didn't consent or want the religion.	We should subsidize student loans
__label__noRel	Surrogacy is the only way that some couples will ever be able to have a child.	We should adopt a zero-tolerance policy in schools
__label__noRel	judicial activism would allow for personal grievances to be accepted as truth	We should ban the Church of Scientology
__label__noRel	older workers are not as efficient as they age. there comes a point where they need to retire and allow more able bodied younger people to take these jobs.	We should prohibit flag burning
__label__noRel	homeschooling does not compare to regular schooling. home schooled children tend to learn the bare minimum, with the bare minimum of effort.	We should legalize polygamy
__label__noRel	we need to do away with intellectual property rights so it doesn't slow down innovation	We should abolish the three-strikes laws
__label__noRel	Racial profiling is legal in certain cases, such as in cases of immigration.	We should ban targeted killing
__label__noRel	we should stop woman going into combat because their bodies wasnt built for it so will not be as strong as men, even if they are trained.	We should ban human cloning
__label__noRel	Executive Compensation should be limited when there are losses in the company	We should end the use of economic sanctions
__label__noRel	doing such a thing will destroy the economy and put people out of jobs	We should abolish capital punishment
__label__noRel	television is an important and loved form of entertainment and source of information that is endlessly creative and has much untapped potential for art and entertainment.	We should stop the development of autonomous cars
__label__noRel	pride parades should be allowed to continue as it allows people to celebrate diversity among human beings.	Intelligence tests bring more harm than good
__label__noRel	sometimes it's easier to get one's voice across if the voice is heard as a group	Social media brings more harm than good
__label__noRel	economic sanctions offer an effective way to deal with international conflict which does not involve military action.	We should legalize prostitution
__label__noRel	to pick out one religion out of many to ban would be an infringement of the freedom to practice any religion of your choosing.	We should introduce compulsory voting
__label__noRel	the threat of nuclear weapons can keep some of the more radical governments in check.	Payday loans should be banned
__label__noRel	it is a traitorous action by terrorists	We should abolish the right to keep and bear arms
__label__noRel	without ip rights, the market would be awash with cheap imitations	We should introduce compulsory voting
__label__noRel	without the use of economic sanctions a country has very little way of objecting to another country's actions without resorting to violence.	Foster care brings more harm than good
__label__noRel	it should because it is causing more problems than it is helping.	We should end mandatory retirement
__label__noRel	pride parades show acceptance and we need more of that	We should ban cosmetic surgery
__label__noRel	Racial profiling keeps members of certain races oppressed and poor by consistently discriminating against them.	We should legalize polygamy
__label__noRel	legalizing prostitution could empower women and make them safer	We should ban the Church of Scientology
__label__noRel	legalizing prostitution would erode moral values and reduce the safety of women so it should never be legal.	Blockade of the Gaza Strip should be ended
__label__noRel	it is a valuable resource so a subsidy would help by allowing the website to produce and edit more quality articles	We should legalize organ trade
__label__noRel	target killing is just another word for assassinations which are against international laws.	We should end affirmative action
__label__noRel	if we begin to play god with our scientific advances that could very well lead to our demise.	We should fight for the abolition of nuclear weapons
__label__noRel	telemarketing allows small businesses to save money by reducing overhead costs.	We should subsidize embryonic stem cell research
__label__noRel	payday loans provide needed finance those those who need it most	We should cancel pride parades
__label__noRel	sex selection should be allowed to those who want a certain gender.	We should legalize prostitution
__label__noRel	the horrific conditions and treatment are inhumane, and despite what someone has done they deserve a basic quality of life.	We should abandon the use of school uniform
__label__noRel	factory farms produce a lot of pollution	Payday loans should be banned
__label__noRel	factory farming allows for the production of cheap food, which is a necessity for families surviving on a low income.	Blockade of the Gaza Strip should be ended
__label__noRel	holocaust denial is disgusting but it's still free speech	We should subsidize stay-at-home dads
__label__noRel	missionary work is dangerous and not necessary	We should abolish capital punishment
__label__noRel	we should invest in the young generations and support them in their education, especially when higher education is so expensive.	We should end the use of economic sanctions
__label__noRel	we should adopt atheism because science can explain how we got here without needing a god to explain it.	We should fight for the abolition of nuclear weapons
__label__noRel	an austerity regime would save money for the country.	We should subsidize embryonic stem cell research
__label__noRel	racial profiling distracts law enforcement agencies from more useful approaches and it prevents police from serving the entire community and also prevents communities from working with the police.	We should cancel pride parades
__label__noRel	everyone should have a choice about what they want to do with their bodies, and if selling an organ is one of them, they should be free to decide.	We should ban private military companies
__label__noRel	a blockade is sometimes the only non-violent option available in trying to force a diplomatic hand.	We should subsidize vocational education
__label__noRel	fast food is quickly leading to child obesity and an unhealthy generation.	We should end affirmative action
__label__noRel	scientology should not be banned because there is freedom of religion.	We should adopt an austerity regime
__label__noRel	polygamy, as historically practiced in western culture, treats women as expendable.	We should abolish the right to keep and bear arms
__label__noRel	we shouldn't abolish zoos because they create jobs for zookeepers and they allow children to view wild animals which is fun and educational	Homeopathy brings more harm than good
__label__noRel	economic sanctions don't work because countries can get around them therefore we should end their use as a negotiation tactic	We should abandon television
__label__noRel	austerity regimes can cause widespread unemployment	Surrogacy should be banned
__label__noRel	Organs are a form of property and people should be allowed to sell their property if they want to.	We should adopt an austerity regime
__label__noRel	a parent knows best what is good for their kid	We should end the use of economic sanctions
__label__noRel	obesity is rising at an alarming rate and fatty foods and sugar filled drinks are shown to be one of the biggest contributors so fast food should be banned because those foods are sold there.	Homeopathy brings more harm than good
__label__noRel	we should adopt libertarianism because it gives citizens more freedom to live their live how they want	Foster care brings more harm than good
__label__noRel	Many people that are forced into retirement often do not have the means of supporting themselves financially, and so either turn to part time, low-wage work or welfare to sustain themselves.	We should end affirmative action
__label__noRel	children should be free to do what they want with their consent and their parents consent	We should abolish intellectual property rights
__label__noRel	judges should not let their biases come into play when making judicial decisions; they should adhere to a strict interpretation of the constitution.	We should subsidize journalism
__label__noRel	Cosmetic surgery promotes a capitalistic society that focuses on solving problems with money rather than personal acceptance.	We should abolish the Olympic Games
__label__noRel	if we give in to the argument that racial profiling is discrimanatory, we will lose vital opportunities to catch criminals purely because of political correctness.	We should abolish safe spaces
__label__noRel	racial profiling saves resources, as police know just where to head to and who is suspicious without having to investigate.	We should fight urbanization
__label__noRel	people should be allowed to eat what they want	We should oppose collectivism
